paper id,last_name,first_name,full_name,api_gender,api_script,api_scale,api_score,api_probabilityCalibrated
704.0231,Ortega-Cerda,Joaquim,Joaquim Ortega-Cerda,male,LATIN,-0.9893435768051164,21.628399160496446,0.9946717884025582
704.0232,Bergbauer,Christoph,Christoph Bergbauer,male,LATIN,-0.9914951733567958,23.99083682874436,0.995747586678398
704.0233,Tomadin,Andrea,Andrea Tomadin,female,LATIN,0.9073722581081456,12.201478778712728,0.9536861290540728
704.0233,Mannella,Riccardo,Riccardo Mannella,male,LATIN,-0.9916636994931344,25.68506386184747,0.9958318497465672
704.0233,Wimberger,Sandro,Sandro Wimberger,male,LATIN,-0.9769987062854252,18.153101741070067,0.9884993531427126
704.0236,Gerhardt,Claus,Claus Gerhardt,male,LATIN,-0.9301279290643872,13.152293846297034,0.9650639645321936
704.0235,Rizzo,Thomas G.,Thomas G. Rizzo,male,LATIN,-0.9931784073677076,26.989493434190106,0.9965892036838536
704.0237,Mauche,Christopher W.,Christopher W. Mauche,male,LATIN,-0.9806094506015408,18.75475854585665,0.9903047253007704
704.0237,Liedahl,Duane A.,Duane A. Liedahl,male,LATIN,-0.8723835742564114,11.262735072795596,0.9361917871282056
704.0238,Bower,Geoffrey C.,Geoffrey C. Bower,male,LATIN,-0.9753669401012348,17.33256213142148,0.9876834700506174
704.0238,Ulvestad,Jim,Jim Ulvestad,male,LATIN,-0.9506361162683874,14.57821470614006,0.9753180581341936
704.0239,Dzubiella,Joachim,Joachim Dzubiella,male,LATIN,-0.9892311976294526,21.58322460756605,0.9946155988147264
704.0242,Fish,Vincent L.,Vincent L. Fish,male,LATIN,-0.9794428697142404,18.549972295528143,0.9897214348571202
704.0245,Spence,Bill,Bill Spence,male,LATIN,-0.9742876210920416,17.017547556285056,0.9871438105460209
704.0245,Travaglini,Gabriele,Gabriele Travaglini,female,LATIN,0.2639065097516986,4.051380343196364,0.6319532548758493
704.0245,Zoubos,Konstantinos,Konstantinos Zoubos,male,LATIN,-0.9927803925055104,26.497659271891443,0.9963901962527552
704.0248,Weder,Ricardo,Ricardo Weder,male,LATIN,-0.9936432462523064,28.34442844217379,0.9968216231261532
704.0249,Ortloff,Jutta,Jutta Ortloff,male,LATIN,-0.9933910725305076,27.404234887010496,0.996695536265254
704.0249,Balzer,Matthias,Matthias Balzer,male,LATIN,-0.9916657420628048,25.740396059725622,0.9958328710314024
704.0251,Gour,Gilad,Gilad Gour,male,LATIN,-0.9866337545207616,20.52281208576159,0.9933168772603808
704.0251,Wallach,Nolan R.,Nolan R. Wallach,male,LATIN,-0.919098374230716,12.643281280206264,0.959549187115358
704.0252,Alok,Ashutosh Kumar,Ashutosh Kumar Alok,male,LATIN,-0.9907145335950848,22.457907921709808,0.9953572667975424
704.0254,Eboli,Oscar,Oscar Eboli,male,LATIN,-0.993686929024211,28.659633855325453,0.9968434645121056
704.0255,Marin,Felipe,Felipe Marin,male,LATIN,-0.9733162287417112,16.79667472855988,0.9866581143708556
704.0255,Frieman,Joshua,Joshua Frieman,male,LATIN,-0.9827420476396443,19.291676989178235,0.9913710238198222
704.0255,Nichol,Robert,Robert Nichol,male,LATIN,-0.9915886003130154,24.593254681688595,0.9957943001565076
704.0258,Guerra,Diego,Diego Guerra,male,LATIN,-0.9912601996314594,23.23091807330629,0.9956300998157296
704.0258,Mendez-Galain,Ramon,Ramon Mendez-Galain,male,LATIN,-0.9814828851874288,18.941274418931545,0.9907414425937144
704.0258,Wschebor,Nicolas,Nicolas Wschebor,male,LATIN,-0.989941398935782,21.91052862931668,0.994970699467891
704.0253,Harvey,Paul M.,Paul M. Harvey,male,LATIN,-0.982857401614244,19.33087929052734,0.991428700807122
704.0253,Brooke,Tim,Tim Brooke,male,LATIN,-0.757061255813614,10.059674322612416,0.878530627906807
704.0253,Spiesman,William J.,William J. Spiesman,male,LATIN,-0.9881648330079664,21.23318696881613,0.9940824165039832
704.0253,Cieza,Lucas,Lucas Cieza,male,LATIN,-0.958134461350612,15.102346623527287,0.979067230675306
704.0253,Lai,Shih-Ping,Shih-Ping Lai,male,LATIN,-0.0279980573252023,1.0043939394779675,0.5139990286626012
704.0253,van Dishoeck,Ewine F.,Ewine F. van Dishoeck,male,LATIN,-0.983263447741737,19.482554439762733,0.9916317238708684
704.0253,Blake,Geoffrey A.,Geoffrey A. Blake,male,LATIN,-0.9905798685551443,22.33841265101952,0.9952899342775722
704.0253,Koerner,David W.,David W. Koerner,male,LATIN,-0.9937900394061748,30.734590158370445,0.9968950197030874
704.0259,Kenyon,Scott J.,Scott J. Kenyon,male,LATIN,-0.9109299605391864,12.37380220497617,0.9554649802695931
704.0259,Bromley,Benjamin C.,Benjamin C. Bromley,male,LATIN,-0.9717435970887004,16.516768053939487,0.98587179854435
704.0259,O'Brien,David P.,David P. O'Brien,male,LATIN,-0.992909317098868,26.63213721721561,0.996454658549434
704.0259,Davis,Donald R.,Donald R. Davis,male,LATIN,-0.9915710576778338,24.44898127802955,0.9957855288389168
704.0262,Bertolini,Matteo,Matteo Bertolini,male,LATIN,-0.9851651224623474,19.95302710632745,0.9925825612311736
704.0262,Petersson,Christoffer,Christoffer Petersson,male,LATIN,-0.9789480645652956,18.474360816531952,0.989474032282648
704.0263,Eyink,Gregory L.,Gregory L. Eyink,male,LATIN,-0.9011255642140784,11.956233133243424,0.9505627821070392
704.0261,Randall,Scott W.,Scott W. Randall,male,LATIN,-0.9901922292184836,22.057591853189457,0.9950961146092416
704.0261,Markevitch,Maxim,Maxim Markevitch,male,LATIN,-0.9795293253398504,18.563790963183703,0.9897646626699252
704.0261,Clowe,Douglas,Douglas Clowe,male,LATIN,-0.9914720330579292,23.884601619504974,0.9957360165289646
704.0261,Gonzalez,Anthony H.,Anthony H. Gonzalez,male,LATIN,-0.9766956426654696,17.941064294288594,0.9883478213327348
704.0264,Dai,Jian,Jian Dai,male,LATIN,-0.7491456454807013,9.66671862498087,0.8745728227403506
704.0266,Hoffman,Jennifer L.,Jennifer L. Hoffman,female,LATIN,0.4012880060224602,6.105419811023707,0.7006440030112301
704.0268,Whitney,Mark,Mark Whitney,male,LATIN,-0.9759305026225846,17.547415131341722,0.9879652513112924
704.0268,Isailovic,Nemanja,Nemanja Isailovic,male,LATIN,-0.9721979580392266,16.589917403131427,0.9860989790196132
704.0272,Wiklind,Tommy,Tommy Wiklind,male,LATIN,-0.97208249008439,16.570814595258707,0.986041245042195
704.0272,Allen,Ronald J.,Ronald J. Allen,male,LATIN,-0.9935385980024298,27.84517171184775,0.9967692990012148
704.0272,Loinard,Laurent,Laurent Loinard,male,LATIN,-0.9388349018234656,13.89441451346486,0.9694174509117328
704.0273,Reshetikhin,Nicolai,Nicolai Reshetikhin,male,LATIN,-0.972937528569586,16.721769434374604,0.986468764284793
704.0274,von Hippel,Georg M.,Georg M. von Hippel,male,LATIN,-0.9915980364434148,24.68042765084244,0.9957990182217076
704.0275,Bergman,George M.,George M. Bergman,male,LATIN,-0.99103189629491,22.8140618713902,0.995515948147455
704.0277,Kalai,Gil,Gil Kalai,male,LATIN,-0.920903448976178,12.710794965106262,0.960451724488089
704.0277,Meshulam,Roy,Roy Meshulam,male,LATIN,-0.9618343817400344,15.517817128680294,0.9809171908700172
704.0278,Khavkine,Igor,Igor Khavkine,male,LATIN,-0.9937179060778834,28.964006584041574,0.9968589530389416
704.0281,Richard,Denis,Denis Richard,male,LATIN,-0.9152432089252354,12.512751521242844,0.9576216044626176
704.0282,Bandi,Samuele,Samuele Bandi,male,LATIN,-0.0397656097264145,1.227834680403254,0.5198828048632073
704.0285,Berger,Claire,Claire Berger,female,LATIN,0.9129629135812152,12.442870506652168,0.9564814567906076
704.0285,Wu,Xiaosong,Xiaosong Wu,male,LATIN,-0.2526647482826278,3.832398095114412,0.6263323741413139
704.0285,Conrad,Edward H.,Edward H. Conrad,male,LATIN,-0.9937967035004636,31.33294757348954,0.9968983517502318
704.0285,Li,Xuebin,Xuebin Li,male,LATIN,-0.6969845376572332,8.521991302024354,0.8484922688286166
704.0285,Hass,Joanna,Joanna Hass,female,LATIN,0.9664892045652168,15.920282306731467,0.9832446022826083
704.0285,Potemski,Marek,Marek Potemski,male,LATIN,-0.9807935056116396,18.79127308675931,0.9903967528058196
704.0285,Martinez,Gerard,Gerard Martinez,male,LATIN,-0.9912940954584536,23.310809949437576,0.9956470477292269
704.029,Hurley,Jarrod R.,Jarrod R. Hurley,male,LATIN,-0.993193822662738,27.014396634216634,0.9965969113313692
704.029,Shara,Michael M.,Michael M. Shara,male,LATIN,-0.9420690362167444,14.195627139289044,0.9710345181083722
704.0292,Salam,Gavin P.,Gavin P. Salam,male,LATIN,-0.9911148673399964,22.946320775230816,0.9955574336699984
704.0292,Soyez,Gregory,Gregory Soyez,male,LATIN,-0.9760443035273648,17.59702439116618,0.9880221517636824
704.0295,Basu,Saugata,Saugata Basu,male,LATIN,-0.0057088091075361,0.0230369745336561,0.5028544045537681
704.0297,Rosswog,Stephan,Stephan Rosswog,male,LATIN,-0.972666343229581,16.671380914836284,0.9863331716147904
704.0298,Grushka,Ya.,Ya. Grushka,female,LATIN,0.0861816555242387,1.8112956439417995,0.5430908277621194
704.0299,Alexander,Stephon,Stephon Alexander,male,LATIN,-0.9668637981229302,15.952834590927502,0.9834318990614652
704.03,Kim,Philip,Philip Kim,male,LATIN,-0.9914158729207104,23.66578864597082,0.9957079364603552
704.0302,Yang,Lijian,Lijian Yang,male,LATIN,-0.3409594438008461,5.247451837314133,0.670479721900423
704.0304,Gershenson,Carlos,Carlos Gershenson,male,LATIN,-0.9819029486076712,19.0450941872222,0.9909514743038356
704.0301,Kawamura,Akitoshi,Akitoshi Kawamura,male,LATIN,-0.9463379277941252,14.36808870416396,0.9731689638970626
704.0305,Liu,Yifeng,Yifeng Liu,male,LATIN,-0.94066176575396,14.144724178808152,0.97033088287698
704.0305,Valles,James M.,James M. Valles,male,LATIN,-0.9906099308089986,22.363877932737545,0.9953049654044992
704.0307,Jensen,Eric L. N.,Eric L. N. Jensen,male,LATIN,-0.9767517242230364,17.97706092531174,0.9883758621115182
704.0307,Dhital,Saurav,Saurav Dhital,male,LATIN,-0.1870535108826831,2.752892739808456,0.5935267554413416
704.0307,Stassun,Keivan G.,Keivan G. Stassun,female,LATIN,0.9195877572180432,12.661139564457986,0.9597938786090215
704.0307,Patience,Jenny,Jenny Patience,female,LATIN,0.9691210820976182,16.175211219601344,0.9845605410488092
704.0307,Herbst,William,William Herbst,male,LATIN,-0.982093212494926,19.09591597866148,0.991046606247463
704.0307,Walter,Frederick M.,Frederick M. Walter,male,LATIN,-0.9914886503699436,23.959730340867903,0.9957443251849718
704.0308,Deng,Ke,Ke Deng,female,LATIN,0.0060366969650358,0.1394554487105327,0.5030183484825179
704.0308,Zhao,Heping,Heping Zhao,male,LATIN,-0.1056318647144272,1.9947683471215527,0.5528159323572136
704.0308,Li,Dejun,Dejun Li,male,LATIN,-0.6374785256393805,7.946555498754448,0.8187392628196902
704.0312,Francis,Matthew J.,Matthew J. Francis,male,LATIN,-0.9926949676045438,26.41751867764778,0.996347483802272
704.0312,Lewis,Geraint F.,Geraint F. Lewis,male,LATIN,-0.9756271188399452,17.426058717849862,0.9878135594199726
704.0312,Linder,Eric V.,Eric V. Linder,male,LATIN,-0.9873624306448464,21.00245315673396,0.9936812153224232
704.0311,Kirtley,John R.,John R. Kirtley,male,LATIN,-0.9937878058361108,30.596616483240904,0.9968939029180556
704.0311,Deng,Zhifeng,Zhifeng Deng,male,LATIN,-0.9937024907828524,28.80119398866711,0.9968512453914262
704.0311,Luan,Lan,Lan Luan,female,LATIN,0.0059149542448602,0.0961618315013042,0.5029574771224301
704.0311,Yenilmez,Erhan,Erhan Yenilmez,male,LATIN,-0.9632751936904944,15.677491850641228,0.9816375968452472
704.0311,Moler,Kathryn A.,Kathryn A. Moler,female,LATIN,0.975745253833958,17.4715795736983,0.987872626916979
704.031,Cui,Lang,Lang Cui,male,LATIN,-0.986306571732798,20.364893819634027,0.9931532858663992
704.0313,Hayashi,Yuta,Yuta Hayashi,male,LATIN,-0.8783242940159457,11.371860936160315,0.9391621470079728
704.0313,Ogata,Masao,Masao Ogata,male,LATIN,-0.9715096789457928,16.481096904175896,0.9857548394728964
704.0314,Baukh,Viktor,Viktor Baukh,male,LATIN,-0.9913127800074008,23.35774410866772,0.9956563900037004
704.0314,Kahniashvili,Tina,Tina Kahniashvili,male,LATIN,-0.1714720221320393,2.5914486894456776,0.5857360110660197
704.0316,Graham,Alister W.,Alister W. Graham,male,LATIN,-0.9298582675835532,13.136198578442134,0.9649291337917766
704.0316,Driver,Simon P.,Simon P. Driver,female,LATIN,0.2405633936768563,3.633879084204695,0.6202816968384282
704.0316,Allen,Paul D.,Paul D. Allen,male,LATIN,-0.9864299695170496,20.421564270168023,0.9932149847585248
704.0316,Liske,Jochen,Jochen Liske,male,LATIN,-0.9391690444495968,13.937560890670662,0.9695845222247984
704.0319,Dong,Bing,Bing Dong,male,LATIN,-0.1800238943982892,2.677236306017156,0.5900119471991446
704.032,Mainardi,Francesco,Francesco Mainardi,male,LATIN,-0.9871409086073956,20.83092781229904,0.9935704543036976
704.032,Gorenflo,Rudolf,Rudolf Gorenflo,male,LATIN,-0.9937308681074342,29.125559031538,0.9968654340537172
704.0322,Jin,Zhen,Zhen Jin,male,LATIN,-0.2560289678733274,3.8932381716571385,0.6280144839366637
704.0324,Pravda-Starov,Karel,Karel Pravda-Starov,male,LATIN,-0.9752814288126086,17.30364806185327,0.9876407144063044
704.0323,Fan,Heng,Heng Fan,male,LATIN,-0.3627926221592954,5.481720084863243,0.6813963110796477
704.0325,Grenard,Vincent,Vincent Grenard,male,LATIN,-0.9861354083928056,20.29125241297843,0.9930677041964028
704.0325,Naert,Antoine,Antoine Naert,male,LATIN,-0.4260960644814322,6.9178177615286165,0.7130480322407161
704.0335,Pagès,Gilles,Gilles Pagès,male,LATIN,-0.9587204205662856,15.15769165884478,0.9793602102831428
704.0335,Panloup,Fabien,Fabien Panloup,male,LATIN,-0.9638333486335996,15.715646080561532,0.9819166743167996
704.0338,Bec,Sandrine,Sandrine Bec,female,LATIN,0.971680057555335,16.50695209188029,0.9858400287776676
704.0338,Tonck,André,André Tonck,male,LATIN,-0.9247052636107322,12.869914883591129,0.962352631805366
704.0338,Georges,Jean-Marie,Jean-Marie Georges,male,LATIN,-0.1783166137695,2.6595924009027043,0.58915830688475
704.0339,Tessarotto,Massimo,Massimo Tessarotto,male,LATIN,-0.97243634828542,16.63054978582713,0.98621817414271
704.0337,Golse,François,François Golse,male,LATIN,-0.9870315094094592,20.75596740628475,0.9935157547047296
704.0337,Mahalov,Alex,Alex Mahalov,male,LATIN,-0.9938018297268396,32.32564351997545,0.9969009148634198
704.0337,Nicolaenko,Basil,Basil Nicolaenko,male,LATIN,-0.952138435326758,14.66347891298614,0.9760692176633792
704.0343,Baumgartl,Jörg,Jörg Baumgartl,male,LATIN,-0.9931216893344468,26.90282563433805,0.9965608446672234
704.0343,Dijkstra,Marjolein,Marjolein Dijkstra,female,LATIN,0.936200400381769,13.607021941309466,0.9681002001908844
704.0343,Roth,Roland,Roland Roth,male,LATIN,-0.9915599134899103,24.36708674776528,0.9957799567449552
704.0343,Bechinger,Clemens,Clemens Bechinger,male,LATIN,-0.97482556578045,17.16220525738647,0.987412782890225
704.0345,Kim,Beom Jun,Beom Jun Kim,male,LATIN,-0.9830079567369312,19.38447133365164,0.9915039783684656
704.0347,Chihara,Hiroyuki,Hiroyuki Chihara,male,LATIN,-0.9403715590606084,14.110336850785725,0.9701857795303042
704.0346,Hamaguchi,Kenji,Kenji Hamaguchi,male,LATIN,-0.9818630617097924,19.034759698495925,0.9909315308548964
704.0349,Izmestiev,Ivan,Ivan Izmestiev,male,LATIN,-0.9938036239060712,33.24245008618846,0.9969018119530356
704.0351,Kunert-Bajraszewska,Magdalena,Magdalena Kunert-Bajraszewska,female,LATIN,0.993748040965794,29.39004124536036,0.996874020482897
704.0351,Marecki,Andrzej,Andrzej Marecki,male,LATIN,-0.9915122996567164,24.07743074793295,0.995756149828358
704.0352,Wolf,Th.,Th. Wolf,male,LATIN,-0.5675475886195946,7.53155819326758,0.7837737943097973
704.0356,Cerdá-Durán,Pablo,Pablo Cerdá-Durán,male,LATIN,-0.992861936120792,26.58056753751923,0.996430968060396
704.0356,Quilis,Vicent,Vicent Quilis,male,LATIN,-0.9864846804109456,20.44775590085193,0.9932423402054728
704.0356,Font,José A.,José A. Font,male,LATIN,-0.9827135401810444,19.28222120766754,0.9913567700905224
704.0357,Derenyi,Imre,Imre Derenyi,male,LATIN,-0.9647033392085572,15.778180970794994,0.9823516696042786
704.036,Murawski,K,K Murawski,male,LATIN,-0.3662381083627819,5.524216850701039,0.683119054181391
704.0361,Chatzigeorgiou,Ioannis,Ioannis Chatzigeorgiou,male,LATIN,-0.9728275639690168,16.701030105174457,0.9864137819845084
704.0361,Wassell,Ian J.,Ian J. Wassell,male,LATIN,-0.9769541103161375,18.118936002861897,0.9884770551580688
704.0361,Carrasco,Rolando,Rolando Carrasco,male,LATIN,-0.9823709490709946,19.17507207488929,0.9911854745354972
704.0359,Van Khue,Nguyen,Nguyen Van Khue,male,LATIN,-0.9160912832809616,12.540039842311788,0.9580456416404808
704.0366,Segui,Antonio,Antonio Segui,male,LATIN,-0.990992768141658,22.762058209956844,0.995496384070829
704.0369,Pronin,Alexey,Alexey Pronin,male,LATIN,-0.9912833766303996,23.28485021953589,0.9956416883151998
704.0369,Takeuchi,Tatsu,Tatsu Takeuchi,male,LATIN,-0.6115002102806413,7.771713674958112,0.8057501051403206
704.0373,Roy,Utpal,Utpal Roy,male,LATIN,-0.2278012375410394,3.3492059473258737,0.6139006187705197
704.0373,Bhattacharya,Kaushik,Kaushik Bhattacharya,male,LATIN,-0.9252286298536612,12.893945076563334,0.9626143149268306
704.0374,Zon,Boris A.,Boris A. Zon,male,LATIN,-0.9577884560011074,15.071048558107965,0.9788942280005536
704.0375,Glaude,Pierre-Alexandre,Pierre-Alexandre Glaude,male,LATIN,-0.9789270846320048,18.471277828872505,0.9894635423160024
704.0375,Dayma,Guillaume,Guillaume Dayma,male,LATIN,-0.9770870492859918,18.22443724894684,0.988543524642996
704.0375,Fournet,René,René Fournet,male,LATIN,-0.2289963256446583,3.372860722133244,0.6144981628223292
704.0375,Battin-Leclerc,Frédérique,Frédérique Battin-Leclerc,male,LATIN,-0.9365155547122272,13.637357939289249,0.9682577773561136
704.0376,Sassetti,Maura,Maura Sassetti,male,LATIN,-0.9707961000399652,16.379534780682,0.9853980500199826
704.0376,Zanghì,Nino,Nino Zanghì,female,LATIN,0.9904403220785534,22.228021528312063,0.9952201610392768
704.0378,Duits,Maurice,Maurice Duits,male,LATIN,-0.7542665023572597,9.902714778436758,0.8771332511786298
704.0383,Prasad,Rajendra,Rajendra Prasad,male,LATIN,-0.2954010101348541,4.88470272651456,0.647700505067427
704.0382,Serra,Oriol,Oriol Serra,male,LATIN,-0.8942064540782295,11.74039656398408,0.9471032270391148
704.0386,Laloë,Franck,Franck Laloë,male,LATIN,-0.9902597916926348,22.101202007609345,0.9951298958463174
704.039,Troubetzkoy,Serge,Serge Troubetzkoy,male,LATIN,-0.989952476119047,21.916586648354595,0.9949762380595236
704.0389,Hinderer,Tanja,Tanja Hinderer,female,LATIN,0.976335125922783,17.736258442814172,0.9881675629613916
704.0392,Kaiser,Marcus,Marcus Kaiser,male,LATIN,-0.9812161920807072,18.88054840275329,0.9906080960403536
704.0394,Jaśkiewicz,Anna,Anna Jaśkiewicz,female,LATIN,0.9932334776853472,27.081506531399125,0.9966167388426737
704.0395,Liu,Xin,Xin Liu,female,LATIN,0.0411478836908907,1.2469982612901254,0.5205739418454454
704.0395,Xiao,Zhen-Jun,Zhen-Jun Xiao,male,LATIN,-0.2839651620070391,4.6166262076518105,0.6419825810035196
704.0398,Dennert,Florian,Florian Dennert,male,LATIN,-0.9071141395664152,12.190059728944364,0.9535570697832076
704.04,Beisert,Niklas,Niklas Beisert,male,LATIN,-0.9933152776119478,27.23598770337505,0.996657638805974
704.0397,Molmer,Klaus,Klaus Molmer,male,LATIN,-0.9814260866090758,18.92802872349736,0.990713043304538
704.0402,Zhao,Chunshan,Chunshan Zhao,male,LATIN,-0.5987363076546055,7.695843841058084,0.7993681538273028
704.0406,Heidarian,Dariush,Dariush Heidarian,male,LATIN,-0.9703960308294786,16.326804860069373,0.9851980154147392
704.0413,Kojo,Toru,Toru Kojo,male,LATIN,-0.9912618336871954,23.23462571450199,0.9956309168435976
704.0413,Hayashigaki,Arata,Arata Hayashigaki,female,LATIN,0.3666448976858028,5.529354530756709,0.6833224488429014
704.0411,Xu,Zhiping,Zhiping Xu,male,LATIN,-0.4017392707883962,6.115601331124481,0.7008696353941981
