paper id,last_name,first_name,full_name,gd_gender,gg_gender,genderize_gender,ns_gender,genderize_probability,ns_probability
705.0322,Dunningham,Jacob,Jacob Dunningham,male,male,male,male,0.99,0.9957963234736804
705.0322,Vedral,Vlatko,Vlatko Vedral,unknown,male,male,female,0.99,0.9690985068368084
705.0333,Vokřínek,Lukáš,Lukáš Vokřínek,unknown,male,unknown,male,0.0,0.996899431919361
705.0332,Wang,Yun,Yun Wang,unknown,unknown,female,female,0.52,0.5264577674845023
705.0332,Mukherjee,Pia,Pia Mukherjee,female,female,female,female,0.96,0.977911997314316
705.0332,Kafexhiu,Ervin,Ervin Kafexhiu,male,male,male,male,0.99,0.9936640603250162
705.034,Maligranda,Lech,Lech Maligranda,male,male,male,male,0.99,0.8608740961274125
705.0343,Sefusatti,Emiliano,Emiliano Sefusatti,male,male,male,male,0.99,0.9865645309733272
705.0343,Komatsu,Eiichiro,Eiichiro Komatsu,unknown,male,male,male,1.0,0.9932388722281348
705.0346,Kamvissis,Spyridon,Spyridon Kamvissis,male,male,male,male,0.98,0.6406086979291034
705.035,Sharipov,Ruslan,Ruslan Sharipov,male,male,male,male,0.99,0.9969023245756732
705.0352,Pessah,Martin E.,Martin E. Pessah,male,male,male,male,0.98,0.9690166221067252
705.0362,Bilal,Adel,Adel Bilal,unknown,male,male,male,0.94,0.6326118571320423
705.036,Vishveshwara,Smitha,Smitha Vishveshwara,female,unknown,female,female,0.98,0.9828406052333796
705.036,Sen,Diptiman,Diptiman Sen,unknown,unknown,male,female,1.0,0.6440006267413135
705.0369,Griffiths,Robert B.,Robert B. Griffiths,male,male,male,male,0.99,0.9965831254440078
705.0368,Wang,Lifan,Lifan Wang,unknown,unknown,male,male,0.62,0.5070058924677268
705.0373,Sinha,Aninda,Aninda Sinha,unknown,female,female,female,0.55,0.9464456914417224
705.0373,Sonner,Julian,Julian Sonner,unknown,male,male,male,0.98,0.934852408170558
705.0374,Jahn,Angelika,Angelika Jahn,female,female,female,female,0.98,0.9774025904101564
705.0378,Yuan,Haidong,Haidong Yuan,unknown,unknown,male,male,0.97,0.5508140940898325
705.0381,Krekelberg,William P.,William P. Krekelberg,male,male,male,female,0.99,0.9929023585263236
705.0381,Ganesan,Venkat,Venkat Ganesan,male,male,male,male,0.99,0.9914445728592476
705.0381,Truskett,Thomas M.,Thomas M. Truskett,male,male,male,male,0.99,0.996841468945409
705.0388,Search,Christopher P.,Christopher P. Search,male,male,male,female,0.99,0.9951328785756588
705.0387,Prochaska,Jason X.,Jason X. Prochaska,male,male,male,male,0.99,0.9897771264698674
705.0387,Chen,Hsiao-Wen,Hsiao-Wen Chen,unknown,unknown,female,female,0.57,0.5070819130181061
705.0387,Dessauges-Zavadsky,Miroslava,Miroslava Dessauges-Zavadsky,female,female,female,female,0.99,0.9749571416684848
705.0391,Courtney,Amy,Amy Courtney,female,female,female,female,0.97,0.9630814766756476
705.0394,Karabali,Dimitra,Dimitra Karabali,female,female,female,male,0.98,0.96854684063482
705.0392,Grason,Gregory M.,Gregory M. Grason,male,male,male,male,0.99,0.9886841160330112
705.0404,Bowman,Judd D.,Judd D. Bowman,male,male,male,male,0.8,0.9695387514439604
705.0404,Oberoi,Divya,Divya Oberoi,female,female,female,male,0.94,0.9860166027027768
705.0404,Briggs,Frank H.,Frank H. Briggs,male,male,male,male,0.99,0.9957123552093808
705.0404,Lonsdale,Colin J.,Colin J. Lonsdale,male,male,male,female,0.98,0.98850654401621
705.0404,Stevens,Jamie,Jamie Stevens,unknown,female,male,female,0.81,0.522748390388729
705.0404,Torr,Glen,Glen Torr,unknown,male,male,male,0.55,0.8531333847129292
705.0404,Webster,Rachel L.,Rachel L. Webster,female,female,female,female,0.98,0.9225848099144766
705.0413,Speckmann,Bettina,Bettina Speckmann,female,female,female,male,0.98,0.9934295082847744
705.0421,Lizano,Susana,Susana Lizano,female,female,female,male,0.98,0.996699655554306
705.0419,Belkhir,Walid,Walid Belkhir,male,male,male,male,0.98,0.995695527623994
705.0428,Guéguen,Emeric,Emeric Guéguen,male,male,male,male,0.99,0.9913625776901588
705.043,Madaoui,Nadia,Nadia Madaoui,female,female,female,female,0.98,0.9904418867564876
705.044,Hannestad,Steen,Steen Hannestad,male,male,male,male,0.99,0.9943463581800132
705.044,Wong,Yvonne Y. Y.,Yvonne Y. Y. Wong,female,female,female,female,0.98,0.9930743735038926
705.0444,Casher,Aharon,Aharon Casher,male,male,male,male,0.97,0.7091625914400012
705.0444,Raz,Nir,Nir Raz,male,male,male,male,0.93,0.8597117018679612
705.0446,Bukhmastova,Yu. L.,Yu. L. Bukhmastova,unknown,unknown,male,male,0.54,0.9963955970984012
705.0449,Marteau,Pierre-François,Pierre-François Marteau,unknown,unknown,male,male,1.0,0.993756126206076
705.0452,Schreiber,Urs,Urs Schreiber,unknown,male,male,male,0.94,0.954024551629386
705.0453,Petit,Bertrand,Bertrand Petit,male,male,male,male,0.97,0.9896962649306644
705.0454,Attoui,Amar,Amar Attoui,unknown,male,male,male,0.93,0.9646653310522044
705.0456,Porcu,Emilio,Emilio Porcu,male,male,male,male,0.99,0.9935104707636098
705.0465,Liu,Bin-Bin,Bin-Bin Liu,unknown,unknown,female,male,0.5,0.7110534350642342
705.0467,Alon,Noga,Noga Alon,female,female,female,female,0.84,0.5929262260124957
705.0467,Avin,Chen,Chen Avin,unknown,unknown,male,male,0.62,0.6987158186853437
705.0467,Kozma,Gady,Gady Kozma,unknown,male,female,male,0.55,0.5178480550266374
705.047,Simula,Silvano,Silvano Simula,male,male,male,male,0.99,0.9640534248532828
705.0469,Suhonen,Jouni,Jouni Suhonen,unknown,male,male,male,1.0,0.9442853663720354
705.0472,Meur,Patrick Le,Patrick Le Meur,male,male,male,male,0.99,0.9873619527855434
705.0476,Zhang,De-Qi,De-Qi Zhang,unknown,unknown,unknown,female,0.0,0.5028232432344751
705.0475,Astakhov,Sergey A.,Sergey A. Astakhov,male,male,male,male,1.0,0.99690241611543
705.0478,Sidharth,Burra G.,Burra G. Sidharth,unknown,unknown,male,female,0.58,0.5103098857430464
705.0484,Jamsin,Ella,Ella Jamsin,female,female,female,female,0.98,0.990314759109236
705.0486,Lester,Christopher G.,Christopher G. Lester,male,male,male,male,0.99,0.9621848281718038
705.0489,Stephan,Christoph A.,Christoph A. Stephan,male,male,male,male,1.0,0.9958066157385836
705.0502,Kun,Sergey Yu.,Sergey Yu. Kun,male,male,male,male,1.0,0.995806616039404
705.0504,Scheepers,Marion,Marion Scheepers,unknown,female,female,female,0.96,0.996902361191576
705.0515,Achilles,Daryl,Daryl Achilles,unknown,male,male,male,0.91,0.7080133468787091
705.0524,Xavier,Frederico,Frederico Xavier,male,male,male,male,0.99,0.996369325188224
705.0522,Hentschel,Martina,Martina Hentschel,female,female,female,female,0.99,0.9909481071226032
705.0521,Freese,Katherine,Katherine Freese,female,female,female,female,0.98,0.993893483946064
705.0529,Zhou,Sen,Sen Zhou,male,unknown,male,male,0.69,0.6422695311106721
705.0529,Wang,Ziqiang,Ziqiang Wang,unknown,unknown,male,female,0.96,0.9651163086321644
705.0525,Liu,Siming,Siming Liu,unknown,unknown,male,male,0.83,0.5586460848869241
705.0525,Fryer,Christopher L.,Christopher L. Fryer,male,male,male,male,0.99,0.9673933990587024
705.0527,del Valle,Miriam,Miriam del Valle,female,female,female,female,0.98,0.9881084025768732
705.0527,Cuniberti,Gianaurelio,Gianaurelio Cuniberti,unknown,unknown,unknown,male,0.0,0.9708726526863776
705.053,Iliev,Ilian T.,Ilian T. Iliev,unknown,male,male,male,0.86,0.9958398409274328
705.053,Mellema,Garrelt,Garrelt Mellema,unknown,male,male,male,1.0,0.9802065261436368
705.0532,Martin,Ivar,Ivar Martin,male,male,male,male,0.99,0.9958192008556264
705.0532,Blanter,Ya. M.,Ya. M. Blanter,unknown,unknown,male,male,0.59,0.5048397668182741
705.0537,Altug,Hatice,Hatice Altug,female,female,female,female,0.97,0.943174675967569
705.0536,Klein,Richard I.,Richard I. Klein,male,male,male,male,0.99,0.99685838549245
705.0536,McKee,Christopher F.,Christopher F. McKee,male,male,male,male,0.99,0.984752249254088
705.0539,Kerman,Ely,Ely Kerman,unknown,unknown,female,female,0.89,0.6293145738398652
705.0543,Kim,Jaehong,Jaehong Kim,unknown,male,male,male,0.99,0.8917586066785843
705.0543,McLaughlin,Steven W.,Steven W. McLaughlin,male,male,male,female,0.99,0.5135536398878474
705.0548,Barros,Adriano,Adriano Barros,male,male,male,male,0.99,0.9883933049767726
705.0547,Perez,Asher,Asher Perez,unknown,male,male,female,0.9,0.8335426210675517
705.0547,Mussack,Katie,Katie Mussack,female,female,female,female,0.98,0.991924167188824
705.0553,Stockman,Mark I.,Mark I. Stockman,male,male,male,male,0.99,0.9925511039876544
705.0556,Neophytou,Neophytos,Neophytos Neophytou,unknown,unknown,male,male,1.0,0.9879556031537694
705.0556,Lundstrom,Mark S.,Mark S. Lundstrom,male,male,male,male,0.99,0.9916462445613508
705.0559,Shadmehri,Mohsen,Mohsen Shadmehri,male,male,male,male,0.98,0.988335154292918
705.0562,Ortega,Juan-Pablo,Juan-Pablo Ortega,unknown,unknown,male,male,1.0,0.9944171753902656
705.0562,Ratiu,Tudor S.,Tudor S. Ratiu,male,male,male,male,0.84,0.9885037113340795
705.0567,Billionnet,Claude,Claude Billionnet,unknown,male,male,male,0.89,0.6317811306633452
705.0568,Thiébaut,Rodolphe,Rodolphe Thiébaut,male,male,male,male,0.99,0.7018014646300219
705.0568,Chêne,Geneviève,Geneviève Chêne,unknown,female,unknown,female,0.0,0.9463952667062598
705.0566,Devillers,Thibaut,Thibaut Devillers,unknown,male,male,male,0.99,0.9905786428355496
705.0566,Bayle-Guillemaud,Pascale,Pascale Bayle-Guillemaud,female,female,female,female,0.97,0.8767189723061494
705.0566,Bellet-Amalric,Edith,Edith Bellet-Amalric,female,female,female,male,0.98,0.9952804140409758
705.0566,Cibert,Joël,Joël Cibert,unknown,male,unknown,male,0.0,0.8734846913356717
705.0572,Walker-Loud,Andre,Andre Walker-Loud,unknown,male,male,male,0.95,0.9609388884194152
705.058,Sen,Parongama,Parongama Sen,unknown,unknown,unknown,female,0.0,0.5832568544026411
705.0579,Takahashi,Fuminobu,Fuminobu Takahashi,unknown,unknown,male,male,1.0,0.9511126867259972
705.0581,Kakehashi,Yoshiro,Yoshiro Kakehashi,male,male,male,male,1.0,0.9907638298438398
705.0583,Shevchenko,Ivan I.,Ivan I. Shevchenko,male,male,male,male,0.99,0.986576568474702
705.0582,Casado-Pascual,Jesús,Jesús Casado-Pascual,unknown,male,unknown,male,0.0,0.9926938369510828
705.0586,Ghosh,Subir,Subir Ghosh,unknown,male,male,male,1.0,0.9851932652207024
705.0587,Bacardit,Lluís,Lluís Bacardit,unknown,unknown,unknown,male,0.0,0.9958498919927202
705.0587,Dicks,Warren,Warren Dicks,male,male,male,male,0.99,0.99165196715367
705.0589,Javaloyes,Miguel Angel,Miguel Angel Javaloyes,male,male,male,male,0.99,0.9858851468151474
705.059,Wang,Haimin,Haimin Wang,unknown,unknown,male,male,0.8,0.7112368143711255
705.0591,Forstneric,Franc,Franc Forstneric,unknown,male,male,male,0.94,0.9902377556526044
705.0592,Bhattacharya,Dipankar,Dipankar Bhattacharya,unknown,male,male,male,0.99,0.9708077154408544
705.0599,Fekete,Jean-Daniel,Jean-Daniel Fekete,unknown,unknown,male,male,0.99,0.9887399984744508
705.0607,Song,Qiao,Qiao Song,unknown,unknown,female,male,0.59,0.990768288549274
705.0612,Borcea-Pfitzmann,Katrin,Katrin Borcea-Pfitzmann,female,female,female,female,0.97,0.9756109125874473
705.0617,Chandrasekharan,Shailesh,Shailesh Chandrasekharan,unknown,unknown,male,female,0.99,0.995821611027673
705.0631,Adhikari,Satyabrata,Satyabrata Adhikari,unknown,unknown,male,male,1.0,0.5196787357818923
705.0631,Chakrabarty,Indranil,Indranil Chakrabarty,unknown,unknown,male,male,0.99,0.9294176838362108
705.0636,Saffari,Bahman,Bahman Saffari,unknown,male,male,male,0.98,0.9885339330671687
705.0638,Fine,Dana,Dana Fine,unknown,female,female,female,0.95,0.9802363916212888
705.0645,Pittori,Carlotta,Carlotta Pittori,female,female,female,female,0.99,0.9880538333437704
705.0645,Colafrancesco,Sergio,Sergio Colafrancesco,male,male,male,male,0.99,0.996002854926191
705.0647,Masters,Karen L.,Karen L. Masters,female,female,female,female,0.95,0.9679091535500082
705.0653,Arlinskii,Yury,Yury Arlinskii,unknown,male,male,male,0.84,0.8465069715374174
705.0659,De Volder,Cindy,Cindy De Volder,female,female,female,female,0.98,0.991766372786349
705.066,Chary,Ranga-Ram,Ranga-Ram Chary,unknown,unknown,unknown,male,0.0,0.6404002733088434
705.066,Teplitz,Harry I.,Harry I. Teplitz,male,male,male,male,0.98,0.9869510232853635
705.0666,Saeys,Yvan,Yvan Saeys,unknown,male,male,male,0.99,0.9866329145341164
705.0666,Van Leemput,Koenraad,Koenraad Van Leemput,unknown,male,male,male,1.0,0.9933541431378708
705.0666,van Remortel,Piet,Piet van Remortel,unknown,male,male,male,0.92,0.9881878719258246
705.0666,Marchal,Kathleen,Kathleen Marchal,female,female,female,male,0.98,0.9616598668530324
705.067,Capobianco,Silvio,Silvio Capobianco,male,male,male,male,0.99,0.9898877301432394
705.0674,Livine,Etera R.,Etera R. Livine,unknown,unknown,female,female,0.67,0.8741609140313786
705.068,Di Piazza,Antonino,Antonino Di Piazza,male,male,male,male,0.99,0.9680508342127724
705.0681,Miller,Allen,Allen Miller,male,male,male,male,0.93,0.7873028519541552
705.0682,Baltz,Edward A.,Edward A. Baltz,male,male,male,male,0.99,0.996865690365036
705.0682,Oguri,Masamune,Masamune Oguri,unknown,male,male,female,1.0,0.9931198941492374
705.0687,Li,Haisheng,Haisheng Li,unknown,unknown,male,male,1.0,0.6124125715324802
705.069,Kolomeisky,Anatoly B.,Anatoly B. Kolomeisky,male,male,male,male,1.0,0.965810685522704
705.0692,Yang,Kwei-Chou,Kwei-Chou Yang,unknown,unknown,unknown,male,0.0,0.5399874217346162
705.0693,Hurwitz,Evan,Evan Hurwitz,unknown,male,male,male,0.94,0.9680050650783878
705.0697,Hill,Christopher T.,Christopher T. Hill,male,male,male,male,0.99,0.5062579177563094
705.0698,Zhou,Xia,Xia Zhou,female,unknown,female,female,0.67,0.9417175592571432
705.0706,Ledoux,Cedric,Cedric Ledoux,male,male,male,male,0.99,0.9958173038829694
705.0709,Ahmed,Imran,Imran Ahmed,male,male,male,female,0.95,0.5609889208528519
705.0714,Chen,Mu-Chun,Mu-Chun Chen,unknown,unknown,unknown,male,0.0,0.8180981231364206
705.0715,Vu,Van,Van Vu,unknown,male,male,male,0.66,0.7103866458553489
705.0716,Fryer,Chris L.,Chris L. Fryer,unknown,male,male,male,0.9,0.9967649050928926
705.0716,Young,Patrick A.,Patrick A. Young,male,male,male,male,0.99,0.9030610459201848
705.0725,Rusina,Anastasia,Anastasia Rusina,female,female,female,female,0.98,0.9968582573367906
705.0725,Nelson,Keith,Keith Nelson,male,male,male,male,0.98,0.8817688388109868
705.0727,Nersessian,Armen,Armen Nersessian,male,male,male,male,0.97,0.6715736726028397
705.0733,Lahiri,Avijit,Avijit Lahiri,unknown,male,male,male,0.99,0.9643253448341784
705.0735,David,Justin R.,Justin R. David,male,male,male,male,0.98,0.9954341916442442
705.0735,Sen,Ashoke,Ashoke Sen,unknown,unknown,male,male,1.0,0.5511907781830598
705.0736,Quang,Nguyen Tien,Nguyen Tien Quang,unknown,unknown,male,male,0.73,0.9162082826832196
705.0738,Bouyer,Emilie,Emilie Bouyer,female,female,female,female,0.98,0.9687117479344748
705.0753,Tanaka,Kaori,Kaori Tanaka,unknown,female,female,female,0.97,0.9305682123313308
705.0756,Itin,Yakov,Yakov Itin,male,male,male,male,0.99,0.9566652223641252
705.076,Sanghavi,Sujay,Sujay Sanghavi,male,unknown,male,male,0.98,0.8729170711783193
705.0764,Villanueva,Alfredo,Alfredo Villanueva,male,male,male,male,0.99,0.9884711622679132
705.0768,Euler,Leonhard,Leonhard Euler,male,male,male,female,0.99,0.9958212903532594
705.077,Ye,Jinwu,Jinwu Ye,unknown,unknown,male,male,1.0,0.8468497300872205
705.0779,Du,Xu,Xu Du,male,unknown,male,male,0.66,0.5337961437965827
705.0781,Spiller,Jonathan M.,Jonathan M. Spiller,male,male,male,male,0.99,0.9956466975744264
705.0787,Salehi,Hadi,Hadi Salehi,male,male,male,male,0.96,0.6993287264447746
705.0786,Ezawa,Motohiko,Motohiko Ezawa,unknown,male,male,male,1.0,0.8199412971499294
705.0794,Ding,Gui-Jun,Gui-Jun Ding,unknown,unknown,unknown,male,0.0,0.7345887232441761
705.0793,Belloni,Tomaso,Tomaso Belloni,unknown,male,male,female,0.99,0.9944649257597776
705.0793,Homan,Jeroen,Jeroen Homan,male,male,male,male,0.99,0.996365791753615
705.0802,Black,Deirdre,Deirdre Black,female,female,female,female,0.97,0.9758633086267324
705.0802,Harada,Masayasu,Masayasu Harada,unknown,male,male,male,1.0,0.984018649044796
705.0809,Herrmann,Hans J.,Hans J. Herrmann,male,male,male,male,0.97,0.9957717783441272
705.0811,Shaman,Yu. P.,Yu. P. Shaman,unknown,unknown,male,male,0.54,0.9957632004539736
705.0813,Fominov,Ya. V.,Ya. V. Fominov,unknown,unknown,male,male,0.59,0.980701621108039
705.0823,Caroli,Christiane,Christiane Caroli,female,female,female,male,0.98,0.9944910360724736
705.0824,Baxter,David V.,David V. Baxter,male,male,male,female,0.99,0.8736464014697183
705.083,Geddes,Joseph B.,Joseph B. Geddes,male,male,male,male,0.99,0.9957953289618496
705.0833,Maultzsch,Janina,Janina Maultzsch,female,female,female,female,0.98,0.9863885571685052
705.0833,Heinz,Tony F.,Tony F. Heinz,unknown,male,male,male,0.98,0.9924398223596292
705.0833,Flynn,George W.,George W. Flynn,male,male,male,male,0.98,0.9944966230579468
705.0835,Chieffo,Logan,Logan Chieffo,unknown,male,male,male,0.96,0.6410653233530467
705.0835,Amsden,Jason J.,Jason J. Amsden,male,male,male,male,0.99,0.5675277918707052
705.0835,Shattuck,Jeffrey,Jeffrey Shattuck,male,male,male,male,0.99,0.9958209489222468
705.0838,Roy,Shantanu,Shantanu Roy,male,unknown,male,male,1.0,0.8046148803886695
705.0843,Ma,Jianpeng,Jianpeng Ma,unknown,unknown,male,male,0.92,0.7998384788223323
705.0845,Kong,Otto C. W.,Otto C. W. Kong,male,male,male,male,0.97,0.995738257038376
705.0848,Bar-Yam,Yaneer,Yaneer Bar-Yam,unknown,unknown,unknown,male,0.0,0.6982941505792745
705.0852,Iwazaki,Aiichi,Aiichi Iwazaki,unknown,unknown,unknown,female,0.0,0.5854949481598519
705.0855,Shi,Yuming,Yuming Shi,unknown,unknown,male,female,0.88,0.9934814685161488
705.0855,Chen,Guanrong,Guanrong Chen,unknown,unknown,male,male,1.0,0.6293168265539208
705.0863,Sasaki,Ryu,Ryu Sasaki,male,male,male,male,0.93,0.9681543371198156
705.0866,Cotaescu,Ion I.,Ion I. Cotaescu,male,male,male,male,0.91,0.9543750299805642
705.0871,Verschelde,Henri,Henri Verschelde,unknown,male,male,male,0.98,0.980861361719936
705.0875,Fukai,Tomoki,Tomoki Fukai,male,male,male,male,0.99,0.9876163670207516
705.0888,Asgarani,Somayeh,Somayeh Asgarani,unknown,unknown,female,male,0.99,0.9920739081338164
705.0888,Mirza,Behrouz,Behrouz Mirza,unknown,male,male,female,0.99,0.6174733249528018
705.0893,Burak,Yoram,Yoram Burak,male,male,male,male,0.97,0.7087425466988659
705.0903,Gadde,Abhijit,Abhijit Gadde,male,unknown,male,male,0.99,0.9883639463584564
705.0908,Shalit,Orr,Orr Shalit,unknown,unknown,male,male,0.55,0.6739789240294358
705.0911,Zannier,Umberto,Umberto Zannier,male,male,male,male,0.99,0.9957947213048932
705.0913,Pineda,Jorge L.,Jorge L. Pineda,male,male,male,male,0.99,0.6162343832987432
705.0915,Baumeister,Dorothea,Dorothea Baumeister,female,female,female,female,0.97,0.9883195215404872
705.0917,Müller,Carsten,Carsten Müller,male,male,male,male,1.0,0.9739564704967252
705.0917,Hatsagortsyan,Karen Z.,Karen Z. Hatsagortsyan,female,female,female,female,0.95,0.9474042066753996
705.0917,Keitel,Christoph H.,Christoph H. Keitel,male,male,male,male,1.0,0.993220416141898
705.0921,Datta,Amitava,Amitava Datta,unknown,male,male,male,1.0,0.9957978757063014
705.0921,Poddar,Sujoy,Sujoy Poddar,unknown,unknown,male,male,0.99,0.9205896917137169
705.0926,Kollár,János,János Kollár,unknown,male,unknown,male,0.0,0.9914018820332094
705.0938,Hernando,Carmen,Carmen Hernando,unknown,female,female,female,0.98,0.9534348402034708
705.094,Leighly,Karen M.,Karen M. Leighly,female,female,female,female,0.95,0.9184981124408892
705.094,Jenkins,Edward B.,Edward B. Jenkins,male,male,male,male,0.99,0.9968612598408108
705.0945,Narayan,Mohan,Mohan Narayan,male,male,male,male,0.98,0.9249354159080504
705.0943,Flach,Sergej,Sergej Flach,unknown,male,male,male,0.99,0.9681042236832468
705.0953,Mohanty,Bedangadas,Bedangadas Mohanty,unknown,unknown,unknown,male,0.0,0.7112422882113805
705.0957,Hur,Karyn Le,Karyn Le Hur,female,female,female,female,0.96,0.9808264072963826
705.0963,Klesman,Alison,Alison Klesman,female,female,female,male,0.98,0.7900175195699729
